action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1502789,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1cccc(-c2cccc(O[C@H]3CC(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)[C@H](C(=O)CC4(C(=O)O)CC4)C3)c2)c1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.41', 'le': '0.14', 'lle': '-0.50', 'sei': '3.10'}",CHEMBL364026,,CHEMBL364026,5.20,0,http://www.openphacts.org/units/Nanomolar,389119,=,1,1,=,,IC50,nM,,6309.57,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.2
,,1502790,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccccc2-c2ccccc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL364225,,CHEMBL364225,,0,http://www.openphacts.org/units/Nanomolar,389120,<,1,1,>,,IC50,nM,,199526.23,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.7
,,1502791,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccccc2O[C@H]2CC(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C3CCCCC3)C(C)C)[C@H](C(=O)CC3(C(=O)O)CC3)C2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL433779,,CHEMBL433779,,0,http://www.openphacts.org/units/Nanomolar,389121,<,1,1,>,,IC50,nM,,199526.23,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.7
,,1502792,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccccc2-c2ccc(C(=O)O)cc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL191654,,CHEMBL191654,,0,http://www.openphacts.org/units/Nanomolar,389147,<,1,1,>,,IC50,nM,,199526.23,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.7
,,1502793,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccnc2-c2ccsc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL436482,,CHEMBL436482,,0,http://www.openphacts.org/units/Nanomolar,389148,<,1,1,>,,IC50,nM,,199526.23,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.7
,,1502794,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccc(N3CCOCC3)c2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.88', 'le': '0.13', 'lle': '0.58', 'sei': '2.97'}",CHEMBL363651,,CHEMBL363651,4.50,0,http://www.openphacts.org/units/Nanomolar,389149,=,1,1,=,,IC50,nM,,31622.78,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.5
,,1502795,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2nc3ccccc3s2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.51', 'le': '0.15', 'lle': '0.01', 'sei': '3.10'}",CHEMBL434726,,CHEMBL434726,4.70,0,http://www.openphacts.org/units/Nanomolar,389150,=,1,1,=,,IC50,nM,,19952.62,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.7
,,1502796,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Sc2nc3ccccc3s2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.32', 'le': '0.15', 'lle': '-0.70', 'sei': '3.30'}",CHEMBL193227,,CHEMBL193227,4.70,0,http://www.openphacts.org/units/Nanomolar,389176,=,1,1,=,,IC50,nM,,19952.62,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.7
,,1502797,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccncc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL193226,,CHEMBL193226,,0,http://www.openphacts.org/units/Nanomolar,389177,=,1,1,=,,IC50,nM,,158489.32,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.8
,,1502899,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccnc2)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL373098,,CHEMBL373098,,0,http://www.openphacts.org/units/Nanomolar,389178,=,1,1,=,,IC50,nM,,199526.23,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.7
,,1502900,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cccc3cccnc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143583,J Med Chem,2005,,CHEMBL192148,,CHEMBL192148,,0,http://www.openphacts.org/units/Nanomolar,389179,=,1,1,=,,IC50,nM,,251188.64,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,3.6
,,1502901,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccc(Cl)c3cccnc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '6.11', 'le': '0.12', 'lle': '-1.28', 'sei': '2.64'}",CHEMBL433963,,CHEMBL433963,4.00,0,http://www.openphacts.org/units/Nanomolar,389180,=,1,1,=,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.0
,,1502902,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2nccc3ccccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '8.23', 'le': '0.15', 'lle': '0.47', 'sei': '3.36'}",CHEMBL190764,,CHEMBL190764,5.10,0,http://www.openphacts.org/units/Nanomolar,389181,=,1,1,=,,IC50,nM,,7943.28,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.1
,,1502903,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2cncc3ccccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '8.71', 'le': '0.16', 'lle': '0.77', 'sei': '3.56'}",CHEMBL190765,,CHEMBL190765,5.40,0,http://www.openphacts.org/units/Nanomolar,389182,=,1,1,=,,IC50,nM,,3981.07,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.4
,,1502904,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccnc3ccccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '8.55', 'le': '0.16', 'lle': '0.67', 'sei': '3.49'}",CHEMBL372927,,CHEMBL372927,5.30,0,http://www.openphacts.org/units/Nanomolar,388782,=,1,1,=,,IC50,nM,,5011.87,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.3
,,1502905,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccnc3cc(C(F)(F)F)ccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.56', 'le': '0.14', 'lle': '-0.45', 'sei': '3.43'}",CHEMBL192654,,CHEMBL192654,5.20,0,http://www.openphacts.org/units/Nanomolar,388783,=,1,1,=,,IC50,nM,,6309.57,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.2
,,1502906,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Sc2ccnc3cc(C(F)(F)F)ccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.10', 'le': '0.14', 'lle': '-1.36', 'sei': '3.51'}",CHEMBL436098,,CHEMBL436098,5.00,0,http://www.openphacts.org/units/Nanomolar,388784,=,1,1,=,,IC50,nM,,10000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.0
,,1502907,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)C1C[C@H](Oc2ccnc3cc(Cl)ccc23)C[C@H]1C(=O)CC1(C(=O)O)CC1)C(C)C)C1CCCCC1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '8.71', 'le': '0.17', 'lle': '0.42', 'sei': '3.76'}",CHEMBL190689,,CHEMBL190689,5.70,0,http://www.openphacts.org/units/Nanomolar,388785,=,1,1,=,,IC50,nM,,1995.26,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,5.7
,,1502908,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(O[C@H]3CC(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)[C@H](C(=O)CC4(C(=O)O)CC4)C3)ccnc2c1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '9.39', 'le': '0.18', 'lle': '1.46', 'sei': '3.79'}",CHEMBL363650,,CHEMBL363650,6.10,0,http://www.openphacts.org/units/Nanomolar,388808,=,1,1,=,,IC50,nM,,794.33,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,6.1
,,1502909,[],CHEMBL834971,Inhibitory concentration against hepatitis C virus NS3 protease (IC50 spans 2.5 log units),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nccc(O[C@H]3CC(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)[C@H](C(=O)CC4(C(=O)O)CC4)C3)c2c1,,,CHEMBL1143583,J Med Chem,2005,"{'bei': '7.39', 'le': '0.14', 'lle': '0.16', 'sei': '2.98'}",CHEMBL189272,,CHEMBL189272,4.80,0,http://www.openphacts.org/units/Nanomolar,388809,=,1,1,=,,IC50,nM,,15848.93,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,Log 1/IC50,,UO_0000065,,4.8
,213562,17602940,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(Cc2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '10.42', 'le': '0.20', 'lle': '4.30', 'sei': '4.35'}",CHEMBL3644875,,CHEMBL3644875,6.71,0,http://www.openphacts.org/units/Nanomolar,2517995,=,37,1,=,,IC50,nM,,195.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,195.0
,213563,17602941,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '9.39', 'le': '0.18', 'lle': '4.33', 'sei': '3.68'}",CHEMBL3644876,,CHEMBL3644876,6.31,0,http://www.openphacts.org/units/Nanomolar,2517996,=,37,1,=,,IC50,nM,,490.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,490.0
,213564,17602942,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(C(=O)OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '10.53', 'le': '0.21', 'lle': '4.69', 'sei': '4.01'}",CHEMBL3644877,,CHEMBL3644877,7.24,0,http://www.openphacts.org/units/Nanomolar,2517997,=,37,1,=,,IC50,nM,,57.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,57.0
,213565,17602943,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(CC(=O)c2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '11.67', 'le': '0.23', 'lle': '5.98', 'sei': '4.48'}",CHEMBL3644878,,CHEMBL3644878,7.68,0,http://www.openphacts.org/units/Nanomolar,2517998,=,37,1,=,,IC50,nM,,21.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,21.0
,213566,17602944,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(CCc2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '11.99', 'le': '0.23', 'lle': '5.44', 'sei': '5.11'}",CHEMBL3644879,,CHEMBL3644879,7.89,0,http://www.openphacts.org/units/Nanomolar,2517999,=,37,1,=,,IC50,nM,,13.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,13.0
,213567,17602945,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(C(=O)c2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '9.72', 'le': '0.19', 'lle': '4.34', 'sei': '3.73'}",CHEMBL3644880,,CHEMBL3644880,6.39,0,http://www.openphacts.org/units/Nanomolar,2518000,=,37,1,=,,IC50,nM,,403.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,403.0
,213568,17602946,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '11.96', 'le': '0.24', 'lle': '6.70', 'sei': '4.41'}",CHEMBL3644881,,CHEMBL3644881,8.30,0,http://www.openphacts.org/units/Nanomolar,2518001,=,37,1,=,,IC50,nM,,5.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,5.0
,213569,17602947,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2F)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '11.18', 'le': '0.23', 'lle': '6.22', 'sei': '4.23'}",CHEMBL3644882,,CHEMBL3644882,7.96,0,http://www.openphacts.org/units/Nanomolar,2518002,=,37,1,=,,IC50,nM,,11.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,11.0
,213570,17602948,[],CHEMBL3705251,"Inhibition Assay: Briefly, 2-10 nM of purified NS3 protease domains were pre-incubated at 37° C. for 10 minutes with 20 μM isogenic NS4A peptide cofactors (Sigma, St. Louis, Mo.), in 40% glycerol buffer with 50 mM HEPES pH 7.5 and 10 mM DTT. Compounds were diluted serially 1:3 in DMSO, incubated with the enzyme/cofactor mixture for 10 minutes and reactions were started by the addition of 2 μM RET S1 substrate (final concentration). Fluorescence increase was measured continuously over one hour using a Victor3 V fluorescence plate reader (Perkin Elmer, Waltham, Mass.).",B,,,BAO_0000190,BAO_0000357,single protein format,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(S(=O)(=O)c2cccc(F)c2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,CHEMBL3639049,,2013,"{'bei': '11.03', 'le': '0.22', 'lle': '6.11', 'sei': '4.17'}",CHEMBL3644883,,CHEMBL3644883,7.85,0,http://www.openphacts.org/units/Nanomolar,2518003,=,37,1,=,,IC50,nM,,14.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,nM,UO_0000065,,14.0
